date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-05-02 19:21:56,Chase,,27,25,80,"Class of 2020, we're so proud of your accomplishments! And while you may not be celebrating as planned, we want to celebrate you. @KevinHart4Real, @SerenaWilliams and @StephenCurry30 joined us for a live virtual commencement. Check out the replay here:",,@KevinHart4real @serenawilliams @StephenCurry30,,1256665245843668993,https://twitter.com/Chase/status/1256665245843668993
2020-05-02 18:44:12,Chase,,7,9,38,"""Take advantage of your opportunities. You worked hard for them. Talent is everywhere, but opportunity is not."" @StephenCurry30 closed out our #ShowMeYourWalk virtual commencement. Thanks for the inspirational words. Catch the replay here: https://twitter.com/i/events/1254785103168860160/",,@StephenCurry30,#ShowMeYourWalk,1256655749561933830,https://twitter.com/Chase/status/1256655749561933830
2020-05-02 18:23:44,Chase,mspaula16,0,1,5,"Congratulations! @KevinHart4real gave Temple a special Philadelphia shout-out during his speech! #ShowMeYourWalk",,@KevinHart4real,#ShowMeYourWalk,1256650596293259266,https://twitter.com/Chase/status/1256650596293259266
2020-05-02 18:22:23,Chase,,3,6,37,"""Keep your feet on the ground in moments of self doubt,” @SerenaWilliams tells the #Classof2020. Watch live for our #ShowMeYourWalk graduation celebration, happening now: https://twitter.com/i/events/1254785103168860160/",,@serenawilliams,#Classof2020 #ShowMeYourWalk,1256650256885964800,https://twitter.com/Chase/status/1256650256885964800
2020-05-02 18:16:54,Chase,,4,7,64,"""Plan equals future, don't take that for granted"" - @KevinHart4real Thanks for your amazing speech! #ShowMeYourWalk",,@KevinHart4real,#ShowMeYourWalk,1256648877127675908,https://twitter.com/Chase/status/1256648877127675908
2020-05-02 18:07:11,Chase,Blancahdez33,1,0,0,"Yes!! Congratulations!",,,,1256646430745333762,https://twitter.com/Chase/status/1256646430745333762
2020-05-02 18:00:08,Chase,,54,127,453,"We’re LIVE! Tune in to #ShowMeYourWalk, a virtual commencement celebration featuring @KevinHart4Real, @SerenaWilliams and @StephenCurry30. Watch now:",,@KevinHart4real @serenawilliams @StephenCurry30,#ShowMeYourWalk,1256644657699868675,https://twitter.com/Chase/status/1256644657699868675
2020-05-02 17:30:55,Chase,jayy_holt,0,0,0,"Congratulations!",,,,1256637306083119105,https://twitter.com/Chase/status/1256637306083119105
2020-05-02 17:26:56,Chase,broadkneestreet,0,1,4,"Join us LIVE on Twitter at 2PM and #ShowMeYourWalk! We'll be live streaming with @KevinHart4real, @serenawilliams and @StephenCurry30.",,@KevinHart4real @serenawilliams @StephenCurry30,#ShowMeYourWalk,1256636303669633024,https://twitter.com/Chase/status/1256636303669633024
2020-05-02 16:57:18,Chase,TheLakeShopCLHS,0,0,0,"Yes!!! #ShowMeYourWalk",,,#ShowMeYourWalk,1256628844456443904,https://twitter.com/Chase/status/1256628844456443904
2020-05-02 16:42:16,Chase,D_1andOnly_,1,3,7,"Yes!! Congrats!! We're going LIVE at 2PM ET to keep the celebration going with Kevin Hart, Serena Williams and Steph Curry. Stay tuned!",,,,1256625064222605312,https://twitter.com/Chase/status/1256625064222605312
2020-05-01 23:16:51,Chase,AshleyG01471109,0,0,1,"Congratulations ",,,,1256361973203206145,https://twitter.com/Chase/status/1256361973203206145
2020-05-01 23:15:43,Chase,itsdazzlinghaze,0,0,2,"Congratulations ",,,,1256361689907449856,https://twitter.com/Chase/status/1256361689907449856
2020-05-01 18:36:17,Chase,alysuna85,1,2,4,"Tune in tomorrow at 2PM ET for our live stream event and have her share a video of her own graduation walk tagging #ShowMeYourWalk!",,,#ShowMeYourWalk,1256291366319120384,https://twitter.com/Chase/status/1256291366319120384
2020-05-01 00:00:08,Chase,,10,8,27,"For the next 8 weeks, we’re partnering with @TheGarden to place takeout orders from local restaurants for front-line workers throughout the tri-state area. Thank you to all of the #HomeTeamHeroes at our hospitals! Visit http://msg.com/chase to learn more.",,@TheGarden,#HomeTeamHeroes,1256010480822280192,https://twitter.com/Chase/status/1256010480822280192
2020-04-30 16:00:45,Chase,,11,3,7,"Trying to avoid overdraft fees? Make sure you link your savings account to your checking account for Overdraft Protection – right in your Chase Mobile® app. Click to see how: https://bit.ly/2uKSNNv",,,,1255889836881264640,https://twitter.com/Chase/status/1255889836881264640
2020-04-29 15:30:21,Chase,Pablo_R,0,0,3,"Woot! Thanks for sharing! #ShowMeYourWalk",,,#ShowMeYourWalk,1255519800878645250,https://twitter.com/Chase/status/1255519800878645250
2020-04-29 12:15:19,Chase,jaaassminem,2,6,15,"Hope you can join in this Saturday at 2PM ET! #ShowMeYourWalk",,,#ShowMeYourWalk,1255470720106344450,https://twitter.com/Chase/status/1255470720106344450
2020-04-29 12:13:01,Chase,538isAlive,0,0,4,"Hope to see you #ShowMeYourWalk! We know graduation looks a bit different than you expected, but we still want to celebrate your awesome achievement.",,,#ShowMeYourWalk,1255470138054279171,https://twitter.com/Chase/status/1255470138054279171
2020-04-29 12:11:34,Chase,EddeyMercado,0,0,0,"See you this weekend to #ShowMeYourWalk! ",,,#ShowMeYourWalk,1255469775574241281,https://twitter.com/Chase/status/1255469775574241281
2020-04-28 17:34:03,Chase,TheTruthSuite,1,0,2,"We'd like to look into this ASAP. Can you please DM us more details? https://twitter.com/messages/compose?recipient_id=274673392",,,,1255188544722788352,https://twitter.com/Chase/status/1255188544722788352
2020-04-28 16:00:40,Chase,,13,3,14,"These days, everyday tasks feel a little more…complicated. Like setting up direct deposit. Helpful tip: You can download a pre-filled Direct Deposit form directly from the Chase Mobile® app. Click to see how: https://bit.ly/2uKSNNv",,,,1255165041604562945,https://twitter.com/Chase/status/1255165041604562945
2020-04-28 15:00:55,Chase,,11,3,11,"Looking for more information on mortgage relief during these uncertain times? Join our upcoming #ChaseChat webcast with Mark O’Donovan, CEO of Chase Home Lending, on Thursday, April 30th at 8am ET or any time thereafter. Register here: https://bit.ly/35eRt3p",,,#ChaseChat,1255150006165618693,https://twitter.com/Chase/status/1255150006165618693
2020-04-26 17:00:07,Chase,,15,5,19,"Looking for a Chase ATM near you? To find updated ATM or branch info, check your Chase Mobile® app or click here: https://bit.ly/3eEvHdC",,,,1254455227425546240,https://twitter.com/Chase/status/1254455227425546240
2020-04-23 21:30:03,Chase,,68,8,24,"Do you know the basics of the CARES Act and how it may impact you? Join our #ChaseChat with personal finance expert, Lynnette Khalfani-Cox, The Money Coach, as she dives into the important details. Listen to the replay: https://bit.ly/2KrF7eE",,,#ChaseChat,1253435996542087172,https://twitter.com/Chase/status/1253435996542087172
2020-04-22 17:45:03,Chase,,47,5,34,"Do you know the basics of the CARES Act and how it may impact you? Join our upcoming #ChaseChat with personal finance expert, Lynnette Khalfani-Cox, The Money Coach, as she dives into the important details. Register here: https://bit.ly/2KrF7eE",,,#ChaseChat,1253016983475384321,https://twitter.com/Chase/status/1253016983475384321
2020-04-22 16:00:42,Chase,,30,3,14,"Our branches are open for customers who need us. See updated info on open branches and ATMs near you by checking the Chase Mobile® app or http://chase.com/branch.",,,,1252990724900966400,https://twitter.com/Chase/status/1252990724900966400
2020-04-21 16:36:26,Chase,techguy,4,0,0,"We know many people have questions about how this process has worked. We provide more detail here:",,,,1252637329254219776,https://twitter.com/Chase/status/1252637329254219776
2020-04-21 12:32:47,Chase,BobbyKlinck,3,0,2,"We wanted to share more details on how the process worked:",,,,1252576012002623489,https://twitter.com/Chase/status/1252576012002623489
2020-04-20 19:40:46,Chase,Zachary,6,0,0,"Nearly 70% of our approved/funded applications were for our smaller businesses with Chase Business Banking – which funded more 2X as many loans than the rest of our firm combined. 60% of our PPP funds went to businesses with <25 employees. More info at",,,,1252321329564524544,https://twitter.com/Chase/status/1252321329564524544
2020-04-20 19:30:07,Chase,,26,4,16,"Good news: You can pay bills and schedule recurring payments without writing a check or going to the post office. See how and learn more here: https://www.chase.com/digital/online-bill-pay",,,,1252318650926641153,https://twitter.com/Chase/status/1252318650926641153
2020-04-19 03:09:00,Chase,rogerdalal,13,0,2,"We understand. We'll be sending a follow-up email soon with the status of your application and what to expect for next steps if there is additional funding for this program. See more at http://chase.com/cares.",,,,1251709356032352257,https://twitter.com/Chase/status/1251709356032352257
2020-04-19 03:04:33,Chase,jwgvico,14,0,3,"We'll be sending a follow-up email soon with your application status, as well as what to expect for next steps. See more at http://chase.com/cares.",,,,1251708236245458944,https://twitter.com/Chase/status/1251708236245458944
2020-04-19 02:58:35,Chase,Frank_Strong,2,1,0,"Please see http://chase.com/cares for details.",,,,1251706733875073025,https://twitter.com/Chase/status/1251706733875073025
2020-04-19 00:42:10,Chase,,547,57,211,"We know PPP loans are vital for so many small businesses. And to say this process has been frustrating is an understatement. If you applied, we'll email you soon re: your application status. We also want to be transparent about how the process worked. See: http://chase.com/cares",,,,1251672402473476103,https://twitter.com/Chase/status/1251672402473476103
2020-04-18 16:01:34,Chase,,35,4,12,"These days, everyday tasks feel a little more…complicated. Like paying a friend. Helpful tip: Send payments online to people you know – click to see how and learn more here: https://www.chase.com/personal/quickpay",,,,1251541390628024320,https://twitter.com/Chase/status/1251541390628024320
2020-04-16 21:30:05,Chase,,28,3,12,"Trying to figure out how to maintain your budget and credit health? Listen to our #ChaseChat with Saundra Davis of Sage Financial Solutions and Barry Simmons, Divisional Director for Consumer Banking &amp; Wealth Management @jpmorgan, for more. Listen here: https://bit.ly/3aa8KeY",,@jpmorgan,#ChaseChat,1250899286729953280,https://twitter.com/Chase/status/1250899286729953280
2020-04-16 16:01:33,Chase,,39,3,12,"Need to access your account, send checks, transfer money, or make payments? Just text ANDROID or IPHONE to 24273 to download the Chase Mobile® app today. Learn more at https://www.chase.com/digital/mobile-banking",,,,1250816611721678849,https://twitter.com/Chase/status/1250816611721678849
2020-04-16 01:13:05,Chase,throwblack,0,1,1,"We're following you now. Can you please DM us with details?",,,,1250593019599958020,https://twitter.com/Chase/status/1250593019599958020
2020-04-15 15:00:05,Chase,,56,15,34,"Trying to figure out how to maintain your budget and credit health? Join our upcoming #ChaseChat with Saundra Davis of Sage Financial Solutions and Barry Simmons, Divisional Director for Consumer Banking &amp; Wealth Management @jpmorgan. Register here: https://bit.ly/3aa8KeY",,@jpmorgan,#ChaseChat,1250438751878148098,https://twitter.com/Chase/status/1250438751878148098
2020-04-14 18:21:31,Chase,CJB8177,5,1,2,"If you set up account alerts on http://chase.com or on your Chase Mobile app, you can get notifications for when a direct deposit, like the stimulus payment, hits your account. For more info, check out http://chase.com/stimulus.",,,,1250127056777687043,https://twitter.com/Chase/status/1250127056777687043
2020-04-14 18:13:10,Chase,throwblack,2,0,1,"We'd like to look into this. Can you please DM us more details?",,,,1250124956131876864,https://twitter.com/Chase/status/1250124956131876864
2020-04-14 16:00:22,Chase,,46,9,19,"Need to replace your Chase card, but can’t get to a branch right now? We’ve got you covered. You can request a new one right in the Chase Mobile® app. See how and learn more here: http://Chase.com/digital/resources/helpful-tips",,,,1250091536072622080,https://twitter.com/Chase/status/1250091536072622080
2020-04-14 15:13:43,Chase,nanleejewelry,5,0,2,"Thank you for your kind message! We would love to chat more. Can you follow us to DM?",,,,1250079796773761025,https://twitter.com/Chase/status/1250079796773761025
2020-04-14 10:57:15,Chase,,33,13,27,"$JPM reports 1Q20 net income of $2.9B and EPS of $0.78 on revenue of $29.1B – results include credit costs of $8.3B http://jpmorganchase.com/latest-earnings",,,,1250015252546191363,https://twitter.com/Chase/status/1250015252546191363
2020-04-13 21:05:31,Chase,THEfinkenator,3,0,3,"If you set up account alerts on http://chase.com or on your Chase Mobile app, you can get notifications for when a direct deposit, like the stimulus payment, hits your account. For more info, check out http://chase.com/stimulus.",,,,1249805942847418369,https://twitter.com/Chase/status/1249805942847418369
2020-04-13 14:22:04,Chase,menscave7,1,0,0,"Thanks for the heads up. We're looking into this ASAP.",,,,1249704409988304897,https://twitter.com/Chase/status/1249704409988304897
2020-04-13 14:18:31,Chase,Richifornia,2,0,1,"If you set up account alerts on http://chase.com or on your Chase Mobile app, you can get notifications for when a direct deposit, like the stimulus payment, hits your account. For more info, check out http://chase.com/stimulus.",,,,1249703515850752003,https://twitter.com/Chase/status/1249703515850752003
2020-04-13 14:07:43,Chase,,73,13,32,"With many Americans relying on government stimulus payments, we’re working hard to help you prepare. Check http://chase.com/stimulus to find up-to-date information and answers to your FAQs to help you manage your money during these challenging times.",,,,1249700800676253697,https://twitter.com/Chase/status/1249700800676253697
2020-04-13 13:19:19,Chase,Ree_TheDiva,1,0,1,"If you set up account alerts on http://chase.com or on your Chase Mobile app, you can get notifications for when a direct deposit, like the stimulus payment, hits your account. For more info, check out http://chase.com/stimulus.",,,,1249688617183842305,https://twitter.com/Chase/status/1249688617183842305
2020-04-13 13:07:43,Chase,megandmerlot,1,0,0,"Thank you for your kind message! We would love to feature it. Can you follow us to DM?",,,,1249685698350919680,https://twitter.com/Chase/status/1249685698350919680
2020-04-13 12:49:17,Chase,_16thSma,1,0,0,"Edgar, don't click on this link. The best way to get updates on the status of your direct deposit is by setting up account alerts on http://chase.com or the Chase Mobile app. See more info here: http://chase.com/stimulus.",,,,1249681061325520898,https://twitter.com/Chase/status/1249681061325520898
2020-04-13 12:46:15,Chase,jawnisaza,1,0,5,"You can set up account alerts on http://chase.com or the Chase Mobile app, so you'll know when you receive a direct deposit, like the stimulus payment. See more at http://chase.com/stimulus.",,,,1249680299111452673,https://twitter.com/Chase/status/1249680299111452673
2020-04-13 12:36:53,Chase,hauntologist,0,0,0,"Thank you for your kind message! We would love to feature it. Can you follow us to DM?",,,,1249677939786031105,https://twitter.com/Chase/status/1249677939786031105
2020-04-13 03:30:07,Chase,GreenEyed_Soup,1,2,2,"Both we and our customers are grateful ",,,,1249540342396997632,https://twitter.com/Chase/status/1249540342396997632
2020-04-10 23:20:02,Chase,,29,14,29,"Set up account alerts on http://chase.com or the Chase Mobile® app, so you’ll know when you receive a direct deposit, like the stimulus payment. Learn more at http://www.chase.com/digital/resources/helpful-tips",,,,1248752628609118209,https://twitter.com/Chase/status/1248752628609118209
2020-04-10 12:56:39,Chase,Brabbworld,2,0,1," ",,,,1248595751862763520,https://twitter.com/Chase/status/1248595751862763520
2020-04-09 21:30:02,Chase,,45,7,17,"As we all continue to embrace a “new normal,” staying digitally connected is more important than ever. Our recent Chase Chats webcast focused on how you can manage your everyday finances right from your phone or computer. Listen to the replay: https://bit.ly/2XovMMF",,,,1248362560320974850,https://twitter.com/Chase/status/1248362560320974850
2020-04-09 20:53:46,Chase,Procida_Tile,5,2,1,"Thank you for your kind message! We would love to feature it. Can you follow us to DM?",,,,1248353435294064640,https://twitter.com/Chase/status/1248353435294064640
2020-04-09 20:47:42,Chase,JVNLA,1,0,1,"Thank you for your kind message! We would love to feature it. Can you follow us to DM?",,,,1248351906277347330,https://twitter.com/Chase/status/1248351906277347330
